,title,revenue
3612,Our Brand Is Crisis,32131815.607721824
3613,G-Force,180904303.53827477
3614,Torch Song Trilogy,1582448.2078958806
3615,Year One,108861872.01614888
3616,Bride Wars,50236434.197039254
3617,So I Married an Axe Murderer,27362123.765709065
3618,Pocketful of Miracles,6704040.4111196585
3619,Paper Heart,1783785.5322582973
3620,Where Eagles Dare,22752966.38960048
3621,Broken Arrow,67049894.64235645
3622,Beautiful Creatures,190920754.78546393
3623,Lady in the Water,100206673.06296475
3624,Mechanic: Resurrection,97621028.16105515
3625,Casanova,16900861.119384695
3626,The Sting,52520525.15996437
3627,Merchants of Doubt,100515.43595105533
3628,,686027.8433123964
3629,Ghost Team One,413871.66134793067
3630,You're Not You,815296.109196063
3631,Hearts and Minds,439990.38173433405
3632,Bride Flight,2359267.2251368
3633,Tetro,3577427.928373465
3634,American Dreams in China,65353.073627960875
3635,Inkheart,133674204.06700063
3636,Superhero Movie,50216799.78269784
3637,Raja Natwarlal,13588.257971638033
3638,Ip Man 2,6445569.514437985
3639,Happy-Go-Lucky,3763764.901473034
3640,Black Hawk Down,80677164.57723834
3641,Mars Attacks!,88475149.55200922
3642,Rude Awakening,869533.5982445139
3643,Gigantic,238820.63843159503
3644,The Losers,37960315.601944864
3645,Kiki's Delivery Service,9761869.262370046
3646,Something in the Air,333725.8467801665
3647,Tora! Tora! Tora!,19980878.96241345
3648,Blink,4421514.015459171
3649,Into the White,552356.4339785357
3650,Passengers,25499413.072498515
3651,On the Hook!,802826.3439090159
3652,Exorcist II: The Heretic,48907625.02114439
3653,The Lorax,78295744.45127001
3654,A Walk in the Woods,5839682.771647921
3655,Mask,19972403.684227873
3656,27 Dresses,65060719.95668673
3657,Paris is Burning,898544.4162247317
3658,Prom Night,1421612.2727658437
3659,La Chinoise,392008.0928151923
3660,Homegrown,380566.0189289508
3661,The Science of Sleep,9958663.148143336
3662,Alice Through the Looking Glass,334957170.71439123
3663,The Miracle Worker,3306091.5271788198
3664,A Cry in the Wild,202936.58002003178
3665,The Return of the Living Dead,10986261.008877503
3666,We're the Millers,159200225.37390667
3667,The Great Gatsby,18831654.940890215
3668,Escape to Witch Mountain,13346730.839304524
3669,Meet the Browns,308555.82295112667
3670,Into the Night,23381685.29319953
3671,Kingsglaive: Final Fantasy XV,3744991.626055753
3672,Speed,89535976.51481827
3673,Despicable Me,291438986.99067146
3674,The Pianist,38605972.873390034
3675,The Hitman,1473182.8880531285
3676,Rosetta,392531.8344294183
3677,Scaramouche,6136506.889242855
3678,Night at the Museum: Battle of the Smithsonian,353382023.5757514
3679,Nick and Norah's Infinite Playlist,27194171.18328852
3680,Dawn of the Planet of the Apes,278970424.484153
3681,Dirty Harry,14998414.649214081
3682,The Pink Panther 2,25029746.872022454
3683,Nobody Walks,157849.67929887553
3684,Slack Bay,1765471.5445222093
3685,The Haunting in Connecticut,12119319.126643732
3686,The Longest Ride,85410711.42954455
3687,"Tomorrow, When the War Began",12032268.002736334
3688,Captain Fantastic,5721006.447620894
3689,Shrek,287135113.8445082
3690,Delhi-6,90345.85630633851
3691,The Lone Ranger,270366847.36893266
3692,Meet the Deedles,29923781.462052654
3693,Big Daddy,50386026.636109546
3694,Movie 43,10294270.519884286
3695,Casper,114214026.99678518
3696,Voyage to the Bottom of the Sea,6423931.522540876
3697,Postcards from the Edge,10104746.529687531
3698,Mars Needs Moms,93186527.59123099
3699,Hellboy II: The Golden Army,201562243.97656155
3700,The Rookie,51984692.28103924
3701,A Perfect Getaway,33950763.64296217
3702,Jude,3808896.047331195
3703,Speed Zone,1589825.1439477433
3704,Seven Psychopaths,14470955.402860355
3705,Moonrise Kingdom,15836477.075039897
3706,Fried Green Tomatoes,26214594.274387438
3707,A Fistful of Dollars,2722495.7515211394
3708,Maid to Order,971302.4756296143
3709,Burn After Reading,63705255.06393262
3710,Four Rooms,19741387.15577865
3711,Anchorman 2: The Legend Continues,121246301.06397066
3712,The Riot Club,1499371.2765335417
3713,Def Jam's How to Be a Player,317120.29244571587
3714,Foxes,2576691.103637443
3715,Summer Catch,19707075.001043893
3716,Fantastic 4: Rise of the Silver Surfer,259993759.3120274
3717,Re-Animator,8747838.971162526
3718,Fortress,14829678.019527433
3719,Lucia,121436.50325476957
3720,The Hunted,25989622.868158758
3721,Silent Rage,2879199.786608049
3722,Just Like Heaven,75341137.89057107
3723,Monty Python and the Holy Grail,3433854.3268078566
3724,The Squeeze,4801819.6616060035
3725,The Walk,69948224.74801011
3726,Cashback,2648946.494284629
3727,Fire,1788504.979295128
3728,Yeh Jawaani Hai Deewani,6735760.95499441
3729,Down in the Valley,9267841.653449051
3730,Curdled,156418.84580514242
3731,La Cage aux folles,748867.4739809933
3732,The Big Sick,2339274.5254442436
3733,East Is East,2989993.3412093944
3734,Mary Shelley's Frankenstein,45577291.99422875
3735,Aparajito,1434958.3493483874
3736,Black Rose,1258394.530729305
3737,Bananas,5459067.2635583095
3738,The Uninvited,2258258.7894520415
3739,The Umbrella Woman,100024.39116481094
3740,Peter-No-Tail,211427.74521570763
3741,The Bachelor,27372781.39690748
3742,Zoolander,80025587.26634815
3743,In the Mood for Love,3978037.6790967737
3744,The Corporation,556235.0100399563
3745,The Last Boy Scout,50711526.069624655
3746,Hombre,22384320.1383005
3747,Waltzing Anna,435697.4061071342
3748,Starter for 10,2169136.236302121
3749,Get Crazy,754706.9681387598
3750,Josh and S.A.M.,8662719.234358925
3751,The Devil's Advocate,85009990.29511313
3752,Rockstar,2825184.6557509373
3753,"Big Mommas: Like Father, Like Son",80375445.44148637
3754,Snowtown,851952.2059019504
3755,Wanted,146011538.45515078
3756,The Bye Bye Man,9328766.358436758
3757,Affliction,6601133.826127951
3758,Bridget Jones: The Edge of Reason,105376204.21898654
3759,The Immigrant,17350083.607334152
3760,"20,000 Leagues Under the Sea",11310982.49505281
3761,Promised Land,705919.8592978816
3762,Network,13284924.672564708
3763,Let's Do It Again,4882794.970185257
3764,King Arthur,121689203.04952028
3765,I Like Killing Flies,82497.62520526416
3766,Body Snatchers,24396558.747701548
3767,World Trade Center,119557878.35945554
3768,Dog Day Afternoon,13691893.165447094
3769,Simply Irresistible,3147388.0712883305
3770,The Music Man,6529247.7277858835
3771,Tumbledown,915734.5613337508
3772,Christine,18118861.940032296
3773,The Green Mile,137820727.17129737
3774,Sherlock Holmes: A Game of Shadows,379267179.07322943
3775,Anna Karenina,1909444.6774468683
3776,No Escape,11654888.01223655
3777,Step Up Revolution,74140439.4214795
3778,Amityville II: The Possession,5586228.812142226
3779,Jaws 2,75636491.61585626
3780,4:44 Last Day on Earth,833792.584791403
3781,Central Intelligence,85860988.11423795
3782,Conviction,13280580.666199232
3783,Naan Kadavul,98139.7490699944
3784,American Ultra,53409318.01958294
3785,Soulless,2050107.3784021027
3786,The Fly II,3294234.5504308455
3787,Do Not Disturb,2549599.563147714
3788,I Shot Andy Warhol,493262.18915064307
3789,Camp X-Ray,2314835.5108782877
3790,The Wedding Singer,33320045.733657252
3791,Home,238241037.51493093
3792,The Reader,28094401.783511907
3793,Victoria,2602211.5198447416
3794,My Bodyguard,5743111.752343446
3795,Toy Story 3,388877163.7690743
3796,The Cat Returns,2701165.161430606
3797,Joe's Apartment,20259143.214765526
3798,Baadasssss!,750105.6698233916
3799,Ballistic: Ecks vs. Sever,44182734.47734718
3800,Captain Underpants: The First Epic Movie,31705752.033692207
3801,No Mercy,14501287.275411285
3802,The Adventures of Rocky & Bullwinkle,114573525.82701832
3803,Chaahat Ek Nasha...,37167.945246371426
3804,Southland Tales,24813025.61756864
3805,The Wood,5139315.329393095
3806,Last Vegas,27336635.021167237
3807,Hunk,1633075.3713839182
3808,Gifted,20603302.65089128
3809,Dangerous Minds,11536925.317602903
3810,Cocoon: The Return,62154756.92424406
3811,Eden,1687599.438070518
3812,Raising Helen,86404219.50786315
3813,Satanic,402939.12685457803
3814,Certain Women,1994118.6793581655
3815,Batman: Under the Red Hood,2168280.3784875213
3816,Nursery University,79405.87508941813
3817,Miesten välisiä keskusteluja,82370.9062985436
3818,Dirty Grandpa,37771723.99126809
3819,Adaptation.,21819327.17314334
3820,Creepshow 2,7210344.810586564
3821,Catch-22,14399412.479652159
3822,The Amityville Horror,10887288.549868321
3823,Alvin and the Chipmunks: The Squeakquel,164700325.27396902
3824,Reds,24917849.610598832
3825,Madea's Big Happy Family,4977143.389788346
3826,Paulette,903719.9266023182
3827,A Wake in Providence,74341.72258710368
3828,"Bon Voyage, Charlie Brown (and Don't Come Back!)",88383.31090191471
3829,The Two Faces of January,6770824.119365456
3830,Dumb and Dumberer: When Harry Met Lloyd,79141754.4308583
3831,Quest for Fire,11614532.614787323
3832,Parkland,2207637.8557531727
3833,Kill the Irishman,1299760.7986235302
3834,Inside Man,102612601.50904758
3835,45 Years,1185310.5654574973
3836,Hop,74636177.42051187
3837,The Perfect Host,983217.4686454278
3838,Apartment Zero,3768553.37487611
3839,The Hand that Rocks the Cradle,22106608.23182398
3840,The Snow Queen,10830563.43814579
3841,ATM,1939280.676230125
3842,Swingers,5602329.596840403
3843,Railroad Tigers,40044126.6241659
3844,Cat on a Hot Tin Roof,10394047.468875993
3845,The Skulls,59602726.341419674
3846,Fiza,309520.81427618826
3847,The Second Best Exotic Marigold Hotel,16299092.124235747
3848,I'm So Excited!,3355664.8566924743
3849,Sisters,50601623.506916426
3850,La La Land,95581802.47276029
3851,Notorious,11256031.277390327
3852,The Man in the Moon,13509284.840069648
3853,Insidious: Chapter 3,11051112.219433531
3854,Colonia,8501666.528813
3855,Of Horses and Men,105538.21677661833
3856,Exodus,9653485.407019855
3857,"An Alan Smithee Film: Burn, Hollywood, Burn",3366080.558797075
3858,W.,26131992.366606124
3859,I Know Who Killed Me,9849829.65831957
3860,Racing Stripes,7250488.16188518
3861,Shadows and Fog,22122436.3956384
3862,Men in Black,190661109.1425656
3863,Love,1735168.7168596718
3864,Razorback,2169640.1433844464
3865,Rat Race,83405722.9144777
3866,A Nightmare on Elm Street 3: Dream Warriors,25524829.530021895
3867,The Hobbit: The Battle of the Five Armies,817684410.2774655
3868,History of the World: Part I,23831587.435500696
3869,El asombroso mundo de Borjamari y Pocholo,399690.4089922827
3870,28 Weeks Later,31370136.31161767
3871,Buzzard,98842.67008094367
3872,Around the World in Eighty Days,12507584.172997534
3873,Freddy's Dead: The Final Nightmare,52795077.03387296
3874,Going All the Way,1925403.6115881624
3875,The Adventurer: The Curse of the Midas Box,7276319.872497797
3876,Kabali,13549639.331206009
3877,"No Retreat, No Surrender 2: Raging Thunder",1568142.1397951362
3878,Cold Comes the Night,830724.4309292671
3879,Mickey,432882.1785765378
3880,Hard Contract,1422678.3964955998
3881,Osmosis Jones,60937376.50619767
3882,A Very Harold & Kumar Christmas,77100118.24049431
3883,Because I Said So,12594723.369195882
3884,Mankatha,4108779.8435384817
3885,Grandma,337979.13826543384
3886,Maggie,17845688.517789856
3887,Home Alone 2: Lost in New York,82502640.98324388
3888,Waking the Dead,1496465.901292087
3889,Le Divorce,7888635.167916812
3890,Contraband,38434965.18568113
3891,Wyatt Earp,100629089.08562288
3892,Man on the Moon,76226482.68346623
3893,The Homesman,11547730.179308716
3894,"Harry, He's Here To Help",687364.8698108539
3895,What Men Still Talk About,1106419.9114391922
3896,Until September,3004373.667562715
3897,Mud,5035983.758535102
3898,The Big Kahuna,4175555.138651617
3899,Paradise,49868787.961823314
3900,Lawless,35427860.50436979
3901,New Kids Turbo,2050516.058563773
3902,Welcome to Mooseport,19162762.021880485
3903,The Empire Strikes Back,121830583.42356025
3904,Love Happens,39764307.79306897
3905,Peter Pan,130879435.47794144
3906,Halloween: The Curse of Michael Myers,18361426.404042657
3907,Transamerica,2268675.4883248736
3908,Words and Pictures,335060.84190998133
3909,The Lost City,2962906.1526282993
3910,A Streetcar Named Desire,6944190.343222701
3911,Harry Brown,4443476.767766324
3912,Battleship,238434381.02898902
3913,Fifty Shades of Grey,101324739.48400515
3914,Taare Zameen Par,5014756.685654323
3915,Maximum Overdrive,8774126.666557774
3916,X-Men: Apocalypse,529439278.085228
3917,Wimbledon,45942342.58434163
3918,Soo,681126.8589055268
3919,The Heat,91710974.52224189
3920,Happy Feet Two,108978025.3560572
3921,Sabrina,3002931.445797128
3922,Shoot to Kill,4687723.616026849
3923,Haunted Castle,243958.38811634993
3924,She Hate Me,5019394.404594285
3925,Vibes,10864290.597001128
3926,Krisha,140926.71586187213
3927,Harley Davidson and the Marlboro Man,25095452.469131753
3928,The Sheltering Sky,44066388.29088952
3929,The Spiderwick Chronicles,154485723.91549587
3930,The Joneses,2887076.274555169
3931,Cool as Ice,7642820.492324446
3932,Fist of the North Star,1023784.0180444007
3933,A Perfect Murder,79833222.18987401
3934,Washington Square,2497947.406478853
3935,Black Nativity,12552138.69146436
3936,The Road to El Dorado,116743395.45496245
3937,"Happy, Texas",3004318.4042496993
3938,My Cousin Rachel,9176273.750414263
3939,Pan's Labyrinth,26396327.042060126
3940,Atonement,70379494.08853604
3941,Children of a Lesser God,16580730.907862877
3942,Untamed Heart,5785585.642722811
3943,Valkyrie,79765789.84917514
3944,Valley of the Dolls,6932287.637852415
3945,P.S. I Love You,44702460.11958705
3946,Super Size Me,1396563.7844579048
3947,The Girl Who Kicked the Hornet's Nest,9930528.06727769
3948,Jay and Silent Bob Strike Back,43138081.155486986
3949,The Matrix Revolutions,297238301.0124414
3950,Brigham City,436356.07349282433
3951,Risky Business,6352233.492967172
3952,Judgment at Nuremberg,15191101.52015452
3953,Singh Is Kinng,4493505.434064197
3954,Broadcast News,42935665.16191625
3955,Welcome to the Rileys,1950093.2722925476
3956,Our Little Sister,1665520.1918369408
3957,Blue Car,321351.17724363314
3958,Strictly Ballroom,1340434.8209465675
3959,The Lizzie McGuire Movie,39283611.152745076
3960,Shame,4473758.919773023
3961,Scott Pilgrim vs. the World,125245259.95584834
3962,Rampart,7365189.529638245
3963,Saw II,23007810.924128342
3964,Rails & Ties,369919.61689658405
3965,Mississippi Burning,44536854.09919231
3966,102 Dalmatians,134488611.87014377
3967,Brooklyn Rules,839747.9699411883
3968,Weekend,422446.93012400845
3969,Maniac,10341187.851838902
3970,The Firm,102942496.57267211
3971,Dreaming of Joseph Lees,309356.0802016523
3972,Return to Oz,19900993.189850572
3973,Joe Dirt,65568507.49679013
3974,Joe Versus the Volcano,17234210.25678777
3975,Race,2855672.913970742
3976,Black Moon Rising,763850.9828267284
3977,Two Night Stand,1035306.5923997337
3978,Pretty Woman,40702771.65003208
3979,The Hoax,18108583.944171168
3980,Billy's Hollywood Screen Kiss,416284.19161403616
3981,Hannibal Rising,12330749.322292544
3982,Biggles,1753067.2426439594
3983,Perfect Stranger,84654477.39753483
3984,Life of Pi,181642577.97718036
3985,One Eight Seven,19853994.179543786
3986,From a Whisper to a Scream,1167392.1427842116
3987,A Christmas Story,17889378.426531747
3988,The King's Choice,2461180.7920944635
3989,Mr. Peabody & Sherman,84903811.50084612
3990,Lassiter,1675042.3777954252
3991,L'allenatore nel pallone 2,1758275.0696826638
3992,The King of Masks,146358.23651876714
3993,The End of Love,57637.76298898264
3994,Alex & Emma,12652140.480808746
3995,What About Bob?,45541990.67378454
3996,King of the Jungle,80972.70101683706
3997,Henry & June,10327899.108693503
3998,Blow,94481929.04479899
3999,The Priest,390970.59427629603
4000,Deadly Friend,6323284.147191744
4001,For Love and Gold,1199254.029663189
4002,A Man Called Ove,1926219.1952491472
4003,Isn't She Great,8043954.746244579
4004,Don Verdean,135606.21679391584
4005,Fashion Victims,187226.94400154887
4006,Dragon Ball Z: Battle of Gods,6764380.476967551
4007,Duplex,58457749.87996168
4008,Once Upon a Time in China,5446516.27477791
4009,Seraphim Falls,7657513.261433093
4010,The Legend of Sarila,660493.0725039153
4011,Dream for an Insomniac,871192.4922641969
4012,Human Traffic,995611.6050716068
4013,The Unholy Three,44646.41460691987
4014,It's Complicated,137989442.29722533
4015,Stuart Little,125698777.93919565
4016,Veeram,10362644.930950176
4017,The Changeling,2112012.113721759
4018,Tango & Cash,44523990.344081886
4019,On Deadly Ground,39325631.12398833
4020,Two Is a Family,1199495.0739108631
4021,Dead Man Walking,23461132.61255842
4022,Beverly Hills Cop II,63981474.62613946
4023,King Kong,3926245.972340331
4024,Women on the Verge of a Nervous Breakdown,1499168.6587462518
4025,Spy Game,102521944.07437432
4026,We Are Marshall,43041932.24100052
4027,Tortilla Soup,523132.0324432117
4028,Saw IV,16964453.53792815
4029,Caligula,22308236.125924625
4030,Rob Roy,67906824.73388784
4031,Dhoom 2,10694364.92958568
4032,Wizards,2345849.2104651984
4033,Manhunter,4451672.66820716
4034,Force 10 from Navarone,9752853.084597664
4035,Hud,5701071.759828006
4036,The Exorcist III,7320360.125856273
4037,Sphinx,6294291.597339947
4038,Hanging Up,46369517.619470425
4039,The Hitcher,3912119.9200403034
4040,Max,54527500.815134786
4041,Space Chimps,58378495.59762094
4042,Adult Beginners,323271.1732651506
4043,He's a Dragon,10320037.600016167
4044,A United Kingdom,10828305.043074919
4045,Final Destination,91506937.15093452
4046,Smurfs: The Lost Village,308320347.05365103
4047,Amityville 3-D,5083606.757188389
4048,Carnage,17785847.202299554
4049,Sing Your Song,125655.07770039675
4050,Ultimate Avengers,5610807.234108152
4051,Harlem Nights,62125809.21156858
4052,Limbo,2660727.4702172372
4053,Beverly Hills Chihuahua,73626416.39699818
4054,Malcolm X,73704511.36874841
4055,Lara Croft: Tomb Raider,248831795.41375443
4056,Phantasm,5458187.779699231
4057,Monkey Trouble,5298882.265501178
4058,Queen of Katwe,28148408.621184807
4059,Miracle Mile,7033008.734804422
4060,Day of the Dead,9508431.430596795
4061,Baahubali 2: The Conclusion,33858994.182468
4062,The Deep Blue Sea,112767.89064369608
4063,Taken 2,80082018.16238344
4064,Whatever Works,19559457.56027677
4065,The Bear,670377.9261453941
4066,B/W,159403.22468439414
4067,Beverly Hills Cop,54750288.34461351
4068,Inside Men,964311.5358309199
4069,Nutty Professor II: The Klumps,131041011.64937478
4070,Meet the Fockers,169213608.4596867
4071,The Sun,215602.73457918936
4072,Revolution,9178494.815045906
4073,90 Minutes in Heaven,2161613.2196257813
4074,Radio Flyer,24579029.175006058
4075,Psycho,59999208.04782723
4076,Sinister,6972975.612993654
4077,The Net,71476109.42719819
4078,Less Than Zero,4218329.714346242
4079,Te3n,4429849.585525076
4080,Suite Française,4247370.002165057
4081,Windstruck,870714.3241293594
4082,The Mill and the Cross,140386.3616018565
4083,2046,10135169.545828834
4084,The Birth of a Nation,3918941.3109720484
4085,Wolves,260690.22810333385
4086,The Devil's Own,111517017.31820714
4087,Solomon Kane,30992452.45390925
4088,Gracie,786731.790641037
4089,Novocaine,1426010.3356585633
4090,The Dream Team,11710209.676975206
4091,The Emoji Movie,110346907.36690699
4092,Joyeux Noël,10646168.364801962
4093,Baby Boy,50453391.492983624
4094,The Hunter,1412524.8129186805
4095,9 Songs,1377024.264911982
4096,21 Jump Street,120675529.00669925
4097,Candyman,31756811.72715906
4098,Shakespeare in Love,52449831.69829081
4099,World's Greatest Dad,4615197.215698777
4100,City of God,6094780.36525155
4101,Resurrection,1715206.7267353295
4102,A Hard Day's Night,1377456.0454120394
4103,Steal Big Steal Little,3184316.045123741
4104,Freedom Writers,14533303.848044958
4105,In the Land of Women,5129210.997106476
4106,Empire of the Wolves,33830622.861069635
4107,Viral,2434449.391652025
4108,Clash of the Titans,25046625.179534186
4109,"Patrik, Age 1.5",285193.17337078764
4110,The Sentinel,4849430.52967446
4111,Underworld,57302517.681166254
4112,Patch Adams,75372422.07948765
4113,Il Divo,6518672.391627742
4114,One Fine Day,17688202.280200504
4115,Just Friends,2681762.2633428234
4116,State Property,286063.5105622768
4117,Boyz n the Hood,20113453.468199193
4118,Goldfinger,34398663.884600125
4119,The Kid Stays in the Picture,270250.11348214437
4120,Silent Fall,7109098.300148551
4121,Battletruck,583346.4773578332
4122,What Doesn't Kill You,580880.9564593789
4123,The Jungle Book,316655793.26085716
4124,47 Meters Down,7449638.508153366
4125,Forrest Gump,147113770.92071414
4126,Tin Cup,41985654.69792504
4127,The Signal,1368192.570961959
4128,Donovan's Reef,6970232.305743286
4129,The Howling,4828793.183959563
4130,Breaking the Waves,2825486.200142088
4131,Turner & Hooch,26322790.778549563
4132,The League of Extraordinary Gentlemen,81415919.74835047
4133,Bastille Day,20283632.93211091
4134,Crimson Peak,37451165.66933846
4135,Boogie Nights,36306053.632591635
4136,Uptown Girls,18779993.858556714
4137,A Room with a View,7508985.981893618
4138,Decoding Annie Parker,259026.57188562263
4139,What Lies Beneath,113740920.68120989
4140,Buster's Mal Heart,95748.82678146084
4141,Annapolis,20711536.397115134
4142,Patton,25989566.245374337
4143,Edge of Seventeen,621782.0466935781
4144,This Must Be the Place,9436165.838155404
4145,The Precocious and Brief Life of Sabina Rivas,2532061.8877203115
4146,The Descendants,38123567.557493955
4147,Insidious,4032551.4318904392
4148,Fighting,11103486.287988234
4149,"Same Time, Next Year",1400366.9355557114
4150,The China Syndrome,12840513.606612284
4151,A Most Violent Year,18048631.921347726
4152,Freaks of Nature,5811921.264949828
4153,Dutch,33245089.898666766
4154,The Peanuts Movie,59374714.73381461
4155,Perfect,8109565.357506866
4156,Nanny McPhee and the Big Bang,99417388.92900893
4157,Paradise: Faith,794019.5834175381
4158,In Too Deep,1205697.4371429735
4159,Till Luck Do Us Part,1016924.6839310704
4160,The Big Wedding,29206589.06131784
4161,Passengers,227961113.60082617
4162,The Witch,4685622.92389225
4163,I'll See You in My Dreams,548957.7821582014
4164,Kung Fu Yoga,47796221.673847824
4165,The Forest,2938731.457768592
4166,Red Army,179121.17836735072
4167,Timbuktu,292091.8682171413
4168,View from the Top,7110984.659648162
4169,King of California,2570599.718225537
4170,Session 9,4659662.430898789
4171,My Life Without Me,1980547.7799103607
4172,God of Gamblers,4117152.176911776
4173,The Spitfire Grill,1997632.664825876
4174,Pushing Hands,271609.292090588
4175,Zabriskie Point,14535594.292326394
4176,Santa Claus: The Movie,60526469.21414741
4177,Lakeview Terrace,26049878.876995042
4178,Walking Tall,96898411.39998738
4179,The In Crowd,285672.35010529455
4180,Priceless,1936186.7211483791
4181,Unleashed,34110139.42214266
4182,Experience Preferred...But Not Essential,395035.80244449654
4183,The Fate of the Furious,602777556.2083212
4184,Body Heat,14050772.783621723
4185,Miracles from Heaven,35510340.3743429
4186,Equals,24771880.612615205
4187,"Hail, Caesar!",40612685.72085495
4188,Air Bud,22506393.633867834
4189,Mustang,1612381.805738182
4190,"Sick: The Life and Death of Bob Flanagan, Supermasochist",171776.7697500921
4191,Oliver!,22896205.94379072
4192,Airplane II: The Sequel,14815649.576584164
4193,The Bourne Identity,202434487.1197303
4194,Date Movie,16642777.25323814
4195,Whale Rider,7982984.593221788
4196,Buffy the Vampire Slayer,8260608.008831487
4197,Crossroads,16388723.97689044
4198,Sightseers,5076882.312753243
4199,Black Mass,44324079.46814042
4200,Three Men and a Cradle,1234982.0812680752
4201,Volver,13771740.960606776
4202,Frankie & Alice,258360.60931446517
4203,The Naked Gun 2½: The Smell of Fear,65015564.90681997
4204,True Lies,132795071.08190572
4205,RoboCop 2,98314862.41125286
4206,Teenage Mutant Ninja Turtles,320401451.4347774
4207,Hideaway,31719124.060574412
4208,Premam,4993361.28611352
4209,Strangeland,292234.81050317636
4210,The Blue Veil,267415.043955229
4211,Bambi,16565879.73871098
4212,A Walk to Remember,27212135.99284134
4213,Jurassic Park III,90068758.14113714
4214,The Punisher,40098012.0568537
4215,The Wild,131682187.97485909
4216,The Piano Tuner of Earthquakes,194732.40997342268
4217,Norm of the North,27729716.063278344
4218,Roman Holiday,8412194.922538174
4219,The Quiet American,53658291.13053592
4220,Philomena,11817714.208714955
4221,Enigma,2476863.2252530125
4222,Norma Rae,7435134.765562085
4223,Dial M for Murder,1552532.7831107976
4224,Miami Rhapsody,1640070.6457370077
4225,The Usual Suspects,11504921.40966353
4226,Surviving Christmas,77052214.19562839
4227,All Is Lost,7715333.371805546
4228,Beowulf,9869267.362192951
4229,The Lure,329946.4863638922
4230,Welcome to the Punch,3965029.4679411175
4231,The Island,202474742.4249013
4232,The Godfather: Part II,117729215.39884055
4233,A Good Day to Die Hard,161758563.36272034
4234,Veronica Guerin,32441555.540221766
4235,The Pelican Brief,96392226.9649348
4236,Gods and Monsters,7172656.750947549
4237,Black Widow,6640303.744656
4238,Iron Man 3,451800340.741323
4239,Before I Go to Sleep,18523944.884691034
4240,Marley & Me,133689860.22986603
4241,Addams Family Values,31857094.55385709
4242,The Wave,4324384.399311074
4243,The Grudge,18636135.094196737
4244,Stop Making Sense,1078117.4408708569
4245,Joe,1035354.3593763257
4246,Diary of a Wimpy Kid,70999295.15599136
4247,Ride with the Devil,58938054.33957371
4248,The Shaolin Temple,1679660.533585508
4249,Deliver Us from Evil,252562.59430392235
4250,"I Love You, Beth Cooper",26295648.57172238
4251,Midnight Express,18110019.077222932
4252,Demonic,5225595.613719647
4253,Lawrence of Arabia,23416071.55170875
4254,A Quiet Life,549223.173220947
4255,When in Rome,11226504.376957808
4256,Paterson,4446952.297088487
4257,You Again,42511737.11524693
4258,Drive Me Crazy,8926880.817612171
4259,The Autumn Heart,211527.27756016972
4260,The Matrix Reloaded,378971042.79074043
4261,Jeanne and the Perfect Guy,118253.23035419207
4262,Hardball,59240615.40154136
4263,Forbidden Planet,6995032.367509421
4264,The Raid,2639495.106833162
4265,The Weather Man,29621413.073262464
4266,The People vs. Fritz Bauer,434022.5208344869
4267,Enough Said,6230109.473241652
4268,Silent Hill,83778147.96902497
4269,Charlie's Angels: Full Throttle,174650315.91440806
4270,Sands of Iwo Jima,1590993.8391981628
4271,Swimfan,12285773.262283571
4272,Son of Saul,1004269.9007771831
4273,Frantz,1064350.3487743598
4274,Brooklyn,4105027.296337692
4275,Satisfaction,4239382.695945169
4276,The Flintstones,133202207.11442193
4277,Fury,194235703.25876683
4278,Austin Powers in Goldmember,135224504.16420302
4279,42,81117882.00767581
4280,Halloween II,46690746.237422705
4281,Matchstick Men,30798180.250197064
4282,Underworld: Awakening,58989974.65450293
4283,Jimmy's Hall,449769.13684196863
4284,Pandorum,23996360.536082573
4285,Back to the Future,123159554.47181028
4286,Woodlawn,1914826.7308656063
4287,Dead Man Down,1972768.4041483693
4288,The Village,77962854.23193444
4289,White Tiger,7787573.477241735
4290,The Aristocats,11970715.452084979
4291,Soodhu Kavvum,308232.1311065976
4292,The Getaway,8531614.34542896
4293,Ringu 2,6123823.318302173
4294,Private Parts,47509891.23461342
4295,For the Bible Tells Me So,156605.0312887826
4296,Hostel,31448401.42648612
4297,Cookie's Fortune,2782553.415934717
4298,Who's That Girl,5995485.487356542
4299,Thin Ice,745830.9093842545
4300,Aquamarine,28325956.36428728
4301,Tangerine,537317.388481524
4302,My Dear Desperado,241763.17371133112
4303,Monster's Ball,4133736.3283912577
4304,Feds,5254884.4422866255
4305,Shrek the Third,376450950.95546114
4306,Bliss,329435.9135807114
4307,Hansel & Gretel,132382.88679997096
4308,Midnight Cowboy,16766013.828166543
4309,The Blood of Heroes,3287987.773614783
4310,Wild Tales,5991865.311202945
4311,Babylon A.D.,51358425.06852029
4312,Shutter Island,150758736.86218745
4313,Confidential Assignment,3750904.3218686255
4314,Hot to Trot,4753372.06497983
4315,When Marnie Was There,2429805.6912540705
4316,After.Life,4555238.3788931975
4317,Rules of Engagement,89930353.80978993
4318,The Babadook,841063.4990082493
4319,A Monster Calls,43346785.82036215
4320,El truco del manco,49420.773745910024
4321,Chasing Ice,889888.3164591332
4322,"Good Morning, Vietnam",32867449.87951277
4323,Green Room,2474284.879801706
4324,G.I. Joe: Retaliation,250238525.58086592
4325,Die Hard: With a Vengeance,212322898.106888
4326,Pelé: Birth of a Legend,1472826.6501962594
